List's Code,Word's Code,Spoken,1st Letter,Diacrtics,2nd Letter,Last Letter or Diacritics,1st Letter Code,Diacritics,2nd Letter Code,Last Letter Code or Diacritics,Last Code,Category,Syllable Code,Acronym/English,Acronym/Arabic,Syllable Description (Arabic),Syllable Description (English),Syllable Type,Commonness Score (Max. 5),Difficulty Score (Max. 5),Type of Word,Type of Word Code,Audio Clips' Links
L13,0645,_____,_,_,_,_,6,____,24,21,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.59,4.77,___,2,L13-0645.mp3
L13,0646,_____,_,_,_,_,23,____,34,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L13-0646.mp3
L13,0647,____,_,_,_,_,13,____,1,21, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.32,5.00,___,2,L13-0647.mp3
L13,0648,____,_,_,_,_,18,____,27,8, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.14,5.00,___,2,L13-0648.mp3
L13,0649,_____,_,_,_,_,7,____,12,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.86,3.41,___,2,L13-0649.mp3
L13,0650,_____,_,_,_,_,5,____,27,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.59,5.00,___,2,L13-0650.mp3
L14,0651,____,_,_,_,,8,____,18,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,1.64,4.77,___ ___,3.2,L14-0651.mp3
L14,0652,____,_,_,_,,21,____,8,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,2.18,5.00,___ ___,3.2,L14-0652.mp3
L14,0653,____,_,_,_,_,8,____,21,21, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.41,4.77,___ ___,3.1,L14-0653.mp3
L14,0654,____,_,_,_,_,2,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.14,4.55,___,2,L14-0654.mp3
L14,0655,____,_,_,_,_,2,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.73,4.55,___,2,L14-0655.mp3
L14,0656,____,_,_,_,,23,____,22,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,1.14,5.00,____ ____,4,L14-0656.mp3
L14,0657,____,_,_,_,_,22,____,20,20, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L14-0657.mp3
L14,0658,____,_,_,_,_,15,____,5,5, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.59,4.77,___ ___,3.1,L14-0658.mp3
L14,0659,___,_,_,_,,23,____,1, , ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,1.00,4.09,___,1,L14-0659.mp3
L14,0660,____,_,_,_,_,15,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.45,5.00,___ ___,3.1,L14-0660.mp3
L14,0661,_____,_,_,_,_,20,____,10,7,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.77,5.00,___,2,L14-0661.mp3
L14,0662,_____,_,_,_,_,13,____,27,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.50,4.77,___,2,L14-0662.mp3
L14,0663,_____,_,_,_,_,18,____,10,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L14-0663.mp3
L14,0664,_____,_,_,_,_,8,____,10,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.18,5.00,___,2,L14-0664.mp3
L14,0665,_____,_,_,_,_,13,____,26,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,4.55,___,2,L14-0665.mp3
L14,0666,_____,_,_,_,_,13,____,18,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L14-0666.mp3
L14,0667,_____,_,_,_,_,25,____,14,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,4.77,___,2,L14-0667.mp3
L14,0668,_____,_,_,_,_,15,____,6,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L14-0668.mp3
L14,0669,_____,_,_,_,_,2,____,28,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,1,L14-0669.mp3
L14,0670,_____,_,_,_,_,8,____,10,12, ,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.27,5.00,___,2,L14-0670.mp3
L14,0671,_____,_,_,_,_,24,____,12,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L14-0671.mp3
L14,0672,_____,_,_,_,_,12,____,2,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.50,5.00,___,2,L14-0672.mp3
L14,0673,_____,_,_,_,_,16,____,26,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.50,5.00,___,2,L14-0673.mp3
L14,0674,____,_,_,_,_,6,____,1,11, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.36,4.77,___ ___,3.1,L14-0674.mp3
L14,0675,_____,_,_,_,_,5,____,11,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.59,4.77,___,2,L14-0675.mp3
L14,0676,_____,_,_,_,_,24,____,23,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L14-0676.mp3
L14,0677,____,_,_,_,_,10,____,28,6, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.23,5.00,___,2,L14-0677.mp3
L14,0678,_____,_,_,_,_,23,____,27,6,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L14-0678.mp3
L14,0679,_____,_,_,_,_,14,____,2,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L14-0679.mp3
L14,0680,_____,_,_,_,_,25,____,8,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.77,4.32,___,2,L14-0680.mp3
L14,0681,____,_,_,_,_,20,____,28,26, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.73,3.41,____ ____,4,L14-0681.mp3
L14,0682,_____,_,_,_,_,6,____,5,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.73,4.32,___,2,L14-0682.mp3
L14,0683,_____,_,_,_,_,6,____,5,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.45,4.77,___,2,L14-0683.mp3
L14,0684,_____,_,_,_,_,22,____,25,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.36,4.55,___ ___,3.1,L14-0684.mp3
L14,0685,_____,_,_,_,_,2,____,16,13,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.36,4.77,___,2,L14-0685.mp3
L14,0686,____,_,_,_,_,15,____,1,21, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,4.55,___ ___,3.1,L14-0686.mp3
L14,0687,_____,_,_,_,_,12,____,21,16,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.77,4.55,___,2,L14-0687.mp3
L14,0688,_____,_,_,_,_,12,____,24,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L14-0688.mp3
L14,0689,_____,_,_,_,_,10,____,5,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.33,5.00,___,2,L14-0689.mp3
L14,0690,____,_,_,_,_,14,____,1,19, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.41,4.55,___ ___,3.1,L14-0690.mp3
L14,0691,_____,_,_,_,_,11,____,25,22,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.14,4.77,___,2,L14-0691.mp3
L14,0692,_____,_,_,_,_,4,____,21,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L14-0692.mp3
L14,0693,_____,_,_,_,_,10,____,5,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,4.32,___,2,L14-0693.mp3
L14,0694,_____,_,_,_,_,10,____,5,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.86,5.00,___,2,L14-0694.mp3
L14,0695,_____,_,_,_,_,11,____,25,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.65,4.32,___,2,L14-0695.mp3
L14,0696,____,_,_,_,_,5,____,1,10, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,4.77,___,2,L14-0696.mp3
L14,0697,_____,_,_,_,_,2,____,18,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,4.77,___,2,L14-0697.mp3
L14,0698,_____,_,_,_,_,16,____,28,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L14-0698.mp3
L14,0699,_____,_,_,_,_,24,____,27,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L14-0699.mp3
L14,0700,_____,_,_,_,_,18,____,28,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L14-0700.mp3
L15,0701,____,_,_,_,_,2,____,25,25, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.18,4.47,___,2,L15-0701.mp3
L15,0702,____,_,_,_,_,12,____,2,2, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.41,4.47,___ ___,3.1,L15-0702.mp3
L15,0703,____,_,_,_,_,13,____,24,24, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___ ___,3.1,L15-0703.mp3
L15,0704,____,_,_,_,,9,____,21,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,1.59,5.00,___ ___,3.2,L15-0704.mp3
L15,0705,____,_,_,_,_,10,____,4,4, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.33,4.47,___,2,L15-0705.mp3
L15,0706,____,_,_,_,_,26,____,11,11, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.41,4.74,___ ___,3.1,L15-0706.mp3
L15,0707,____,_,_,_,_,15,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.64,3.16,___,2,L15-0707.mp3
L15,0708,____,_,_,_,_,18,____,20,20, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.36,4.74,___ ___,3.1,L15-0708.mp3
L15,0709,____,_,_,_,_,20,____,17,17, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.55,4.74,___,2,L15-0709.mp3
L15,0710,____,_,_,_,_,20,____,9,9, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.95,4.21,___,2,L15-0710.mp3
L15,0711,____,_,_,_,_,2,____,1,6, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.32,4.47,___ ___,3.1,L15-0711.mp3
L15,0712,_____,_,_,_,_,13,____,24,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,5.00,___,2,L15-0712.mp3
L15,0713,_____,_,_,_,_,14,____,8,19,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.33,2.11,___,2,L15-0713.mp3
L15,0714,_____,_,_,_,_,23,____,24,11,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.59,5.00,___,2,L15-0714.mp3
L15,0715,_____,_,_,_,_,2,____,28,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L15-0715.mp3
L15,0716,_____,_,_,_,_,3,____,10,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.59,4.47,___,2,L15-0716.mp3
L15,0717,____,_,_,_,_,5,____,1,18, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,5.00,___ ___,3.1,L15-0717.mp3
L15,0718,____,_,_,_,_,6,____,27,3, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,4.74,___,2,L15-0718.mp3
L15,0719,_____,_,_,_,_,6,____,20,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L15-0719.mp3
L15,0720,_____,_,_,_,_,4,____,19,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.86,5.00,___,2,L15-0720.mp3
L15,0721,_____,_,_,_,_,18,____,21,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L15-0721.mp3
L15,0722,_____,_,_,_,_,18,____,21,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L15-0722.mp3
L15,0723,____,_,_,_,_,7,____,1,2, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.27,5.00,___ ___,3.1,L15-0723.mp3
L15,0724,____,_,_,_,_,8,____,1,10, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.18,3.95,___ ___,3.1,L15-0724.mp3
L15,0725,____,_,_,_,_,8,____,27,25, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.55,5.00,___,2,L15-0725.mp3
L15,0726,_____,_,_,_,_,8,____,20,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.45,5.00,___,2,L15-0726.mp3
L15,0727,_____,_,_,_,_,11,____,28,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L15-0727.mp3
L15,0728,_____,_,_,_,_,6,____,11,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.33,5.00,___,2,L15-0728.mp3
L15,0729,____,_,_,_,_,10,____,28,20, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,4.74,___,2,L15-0729.mp3
L15,0730,_____,_,_,_,_,26,____,5,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,4.47,___,2,L15-0730.mp3
L15,0731,_____,_,_,_,_,7,____,23,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.33,4.47,___,2,L15-0731.mp3
L15,0732,_____,_,_,_,_,25,____,12,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,5.00,___,2,L15-0732.mp3
L15,0733,_____,_,_,_,_,25,____,27,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.73,5.00,___,2,L15-0733.mp3
L15,0734,____,_,_,_,_,5,____,1,26, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.41,5.00,___,2,L15-0734.mp3
L15,0735,____,_,_,_,_,25,____,28,23, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.32,5.00,___,2,L15-0735.mp3
L15,0736,____,_,_,_,_,16,____,27,23, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.00,4.74,___,2,L15-0736.mp3
L15,0737,____,_,_,_,_,10,____,28,24, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,5.00,___,2,L15-0737.mp3
L15,0738,_____,_,_,_,_,14,____,27,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.14,2.37,___,2,L15-0738.mp3
L15,0739,_____,_,_,_,_,29,____,7,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,4.47,___,2,L15-0739.mp3
L15,0740,_____,_,_,_,_,5,____,12,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L15-0740.mp3
L15,0741,_____,_,_,_,_,7,____,20,21,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.68,5.00,___,2,L15-0741.mp3
L15,0742,_____,_,_,_,_,22,____,2,13,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.36,5.00,___,2,L15-0742.mp3
L15,0743,_____,_,_,_,_,25,____,24,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,4.74,___,2,L15-0743.mp3
L15,0744,_____,_,_,_,_,25,____,20,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,5.00,___,2,L15-0744.mp3
L15,0745,_____,_,_,_,_,5,____,24,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.50,5.00,___,2,L15-0745.mp3
L15,0746,____,_,_,_,_,26,____,1,32, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.45,5.00,___,1,L15-0746.mp3
L15,0747,_____,_,_,_,_,26,____,15,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,4.47,___,2,L15-0747.mp3
L15,0748,_____,_,_,_,_,24,____,12,6,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L15-0748.mp3
L15,0749,_____,_,_,_,_,28,____,29,25,,3+,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.65,4.21,___ _____,3.3,L15-0749.mp3
L15,0750,_____,_,_,_,_,23,____,28,4,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.05,4.47,___,2,L15-0750.mp3
L16,0751,____,_,_,_,,21,____,23,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,2.45,4.72,___ ___,3.2,L16-0751.mp3
L16,0752,____,_,_,_,_,13,____,23,23, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.55,5.00,___ ___,3.1,L16-0752.mp3
L16,0753,____,_,_,_,_,8,____,22,22, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.00,4.47,___ ___,3.1,L16-0753.mp3
L16,0754,_____,_,_,_,_,14,____,20,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.33,5.00,___,2,L16-0754.mp3
L16,0755,____,_,_,_,_,7,____,20,20, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.95,4.47,___,2,L16-0755.mp3
L16,0756,____,_,_,_,_,7,____,10,10, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.95,4.21,___ ___,3.1,L16-0756.mp3
L16,0757,____,_,_,_,,21,____,12,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,1.73,4.74,___ ___,3.2,L16-0757.mp3
L16,0758,____,_,_,_,_,14,____,20,20, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___ ___,3.1,L16-0758.mp3
L16,0759,____,_,_,_,_,20,____,25,25, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.05,4.74,___,2,L16-0759.mp3
L16,0760,____,_,_,_,,21,____,20,, ,2,1,CVC, _ _ _,____ ____ __ ____ _____ ,Long/closed with short vowel,Mono,1.14,5.00,___ ___,3.2,L16-0760.mp3
L16,0761,_____,_,_,_,_,28,____,29,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,4.74,___,2,L16-0761.mp3
L16,0762,_____,_,_,_,_,2,____,23,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L16-0762.mp3
L16,0763,_____,_,_,_,_,28,____,25,18,,3+,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.36,5.00,___,2,L16-0763.mp3
L16,0764,_____,_,_,_,_,28,____,24,25,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.00,5.00,___,2,L16-0764.mp3
L16,0765,_____,_,_,_,_,22,____,2,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L16-0765.mp3
L16,0766,_____,_,_,_,_,22,____,28,8,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L16-0766.mp3
L16,0767,_____,_,_,_,_,25,____,14,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.86,5.00,___,2,L16-0767.mp3
L16,0768,_____,_,_,_,_,25,____,20,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.14,4.21,___,2,L16-0768.mp3
L16,0769,_____,_,_,_,_,11,____,26,27,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.82,5.00,___,2,L16-0769.mp3
L16,0770,_____,_,_,_,_,14,____,20,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L16-0770.mp3
L16,0771,_____,_,_,_,_,24,____,12,7,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.18,5.00,___,2,L16-0771.mp3
L16,0772,____,_,_,_,_,23,____,1,6, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.05,5.00,___ ___,3.1,L16-0772.mp3
L16,0773,_____,_,_,_,_,27,____,5,26,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L16-0773.mp3
L16,0774,_____,_,_,_,_,14,____,27,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L16-0774.mp3
L16,0775,_____,_,_,_,_,23,____,26,20,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.64,5.00,___,2,L16-0775.mp3
L16,0776,_____,_,_,_,_,25,____,6,3,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.14,5.00,___,2,L16-0776.mp3
L16,0777,____,_,_,_,_,16,____,1,10, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.09,5.00,___ ___,3.1,L16-0777.mp3
L16,0778,____,_,_,_,_,24,____,1,5, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,2.55,5.00,___ ___,3.1,L16-0778.mp3
L16,0779,_____,_,_,_,_,23,____,6,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,4.74,___,2,L16-0779.mp3
L16,0780,_____,_,_,_,_,19,____,8,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L16-0780.mp3
L16,0781,_____,_,_,_,_,23,____,24,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L16-0781.mp3
L16,0782,____,_,_,_,_,10,____,21,21, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.33,5.00,___,2,L16-0782.mp3
L16,0783,_____,_,_,_,_,22,____,10,2,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,5.00,___,2,L16-0783.mp3
L16,0784,_____,_,_,_,_,2,____,1,10, ,3++,3,CVVCC,_ _ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.41,5.00,___,2,L16-0784.mp3
L16,0785,____,_,_,_,_,18,____,1,10, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.27,5.00,___,2,L16-0785.mp3
L16,0786,_____,_,_,_,_,18,____,1,21, ,3++,3,CVVCC,_ _ _ _ _,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.27,5.00,___,2,L16-0786.mp3
L16,0787,_____,_,_,_,_,18,____,28,13,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L16-0787.mp3
L16,0788,_____,_,_,_,_,17,____,23,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,4.75,___,2,L16-0788.mp3
L16,0789,_____,_,_,_,_,2,____,28,15,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.23,5.00,___,2,L16-0789.mp3
L16,0790,____,_,_,_,_,13,____,1,18, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.45,5.00,___ ___,3.1,L16-0790.mp3
L16,0791,____,_,_,_,_,12,____,1,8, ,3+,3,CVVC,_ _ _ _ ,____ ____ __ ____ _____,Long/closed with long vowel,Mono,1.59,5.00,___ ___,3.1,L16-0791.mp3
L16,0792,_____,_,_,_,_,28,____,2,22,,3+,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.45,5.00,___ _____,3.3,L16-0792.mp3
L16,0793,_____,_,_,_,_,22,____,25,12,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.41,4.74,___,2,L16-0793.mp3
L16,0794,_____,_,_,_,_,22,____,20,34,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,5.00,___,2,L16-0794.mp3
L16,0795,_____,_,_,_,_,21,____,3,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.05,5.00,___,2,L16-0795.mp3
L16,0796,_____,_,_,_,_,2,____,27,23,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.36,5.00,___,2,L16-0796.mp3
L16,0797,_____,_,_,_,_,2,____,36,10,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.09,5.00,___,2,L16-0797.mp3
L16,0798,_____,_,_,_,_,5,____,23,28,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,2.05,4.74,___,2,L16-0798.mp3
L16,0799,_____,_,_,_,_,20,____,10,18,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L16-0799.mp3
L16,0800,_____,_,_,_,_,6,____,12,24,,3,2,CVCC,_ _ _ _,____ __ _____,Too long,Mono,1.32,5.00,___,2,L16-0800.mp3
L17,0801,____,_,_,_,_,25,____,7,7, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,2.45,4.50,___ ___,3.1,L17-0801.mp3
L17,0802,____,_,_,_,_,11,____,20,20, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.55,5.00,___ ___,3.1,L17-0802.mp3
L17,0803,____,_,_,_,_,8,____,20,20, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.64,4.75,___,2,L17-0803.mp3
L17,0804,____,_,_,_,_,18,____,24,24, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.27,5.00,___ ___,3.1,L17-0804.mp3
L17,0805,____,_,_,_,_,24,____,14,14, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.59,4.75,___ ___,3.1,L17-0805.mp3
L17,0806,____,_,_,_,_,19,____,13,13, ,2+,2,CVCC, _ _ _,____ __ _____,Too long,Mono,1.00,5.00,___,2,L17-0806.mp3
L17,0807,____,_,_,_,_,13,____,21,21, ,2+,2,CVCC, _ _ _ _,____ __ _____,Too long,Mono,1.45,4.75,___ ___,3.1,L17-0807.mp3
